3.873356728407670470e-05,-9.683391821013799210e-06,-5.810035092608279865e-05,-3.873356728405519684e-05,-2.905017546304139933e-05,-1.936678364202759842e-05
-1.896611892514030203e-05,2.655256649520063429e-04,-2.086273081765643931e-04,-1.137967135508418325e-04,-6.638141623799106896e-05,-3.793223785028060406e-05
-9.630515637062169918e-06,8.667464073358091515e-05,-2.022408283783269677e-04,-1.059356720076838691e-04,-5.778309382237302628e-05,-3.852206254824867967e-05
