0.048972802,0.000489728,0,0,0,0.00029078,0.017663301,0,0,0,0.002425258,185.1865879,8.14E-05,0,6.680896194,0.048972802,0,0,0,0,0,0,0,0.058858046,0.031302921,0.002425258,0,0.000527933,6.680896194,0.000411942,0.000888803,0,0,185.1865879,185.186176,185.1852872,185.1852872,0.015374073,0.001998462,92.33841024,92.33841024,185.1175332,0,0,185.1865879,185.1865879,7.312622419,7.312622419,0.732452001,0.732452001,0.048972802,0.474788726,0.001493929,6.680977636,6.680977636,6.680977636,0,0,185.1852872,0,185.1865879,185.1852872,185.1852872,185.1852872,185.1852872,0,0,0,0
20.80290097,0.20802901,0,0,0,0.000518366,4.06E-07,0,0,0,0.011424636,0.004426321,0.000778732,0,0.001390282,20.80290097,0,0,0,0,0,0,0,0.023055204,0.081017794,0.011424636,0,1.20E-08,0.001390282,0.001569097,0.002316142,0,0,0.004426321,0.003264836,0.000987885,0.000987885,0.000235744,0.000289066,102.2081592,102.2081592,0.08325849,0,0,0.004426321,0.004426321,10.39376249,10.39376249,10.24228403,10.24228403,20.80290097,204.4276341,0.56119341,0.001227514,0.001227514,0.001227514,0,0,0.000987885,0,0.004426321,0.000987885,0.000987885,0.000987885,0.000987885,0,0,0,0
0.048972802,0.415568291,0,0,0,0.000745952,0.017663301,0,0,0,0.020424013,185.1865879,8.14E-06,0,6.680896194,0.048972802,0,0,0,0,0,0,0,-0.012747637,0.130732666,0.020424013,0,0.000527933,6.680896194,0.002726252,0.003743482,0,0,185.1865879,185.186176,185.1852872,185.1852872,-0.014902585,-0.001420329,92.33841024,92.33841024,185.1175332,0,0,185.1865879,185.1865879,7.312622419,7.312622419,0.732452001,0.732452001,1.048972802,0.474788726,1.12089289,6.680977636,6.680977636,6.680977636,0,0,185.1852872,0,185.1865879,185.1852872,185.1852872,185.1852872,185.1852872,0,0,0,0
20.80290097,0.623107573,0,0,0,0.000973537,4.06E-08,0,0,0,0.02942339,0.004426321,0.000778732,0,0.001390282,20.80290097,0,0,0,0,0,0,0,-0.048550478,0.180447538,0.02942339,0,1.20E-09,0.001390282,0.003883407,0.005170822,0,0,0.004426321,0.003264836,0.000987885,0.000987885,-0.030040914,-0.003129724,102.2081592,102.2081592,0.08325849,0,0,0.004426321,0.004426321,10.39376249,10.39376249,10.24228403,10.24228403,20.80290097,204.4276341,1.680592371,0.001227514,0.001227514,0.001227514,0,0,0.000987885,0,0.004426321,0.000987885,0.000987885,0.000987885,0.000987885,0,0,0,0
0.048972802,0.830646855,0,0,0,0.001201123,0.017663301,0,0,0,0.038422767,185.1865879,8.14E-07,0,6.680896194,0.048972802,0,0,0,0,0,0,0,-0.08435332,0.230162411,0.038422767,0,0.000527933,6.680896194,0.005040561,0.006598162,0,0,185.1865879,185.186176,185.1852872,185.1852872,-0.045179243,-0.00483912,92.33841024,92.33841024,185.1175332,0,0,185.1865879,185.1865879,7.312622419,7.312622419,0.732452001,0.732452001,2.048972802,0.474788726,2.240291852,6.680977636,6.680977636,6.680977636,0,0,185.1852872,0,185.1865879,185.1852872,185.1852872,185.1852872,185.1852872,0,0,0,0
20.80290097,1.038186137,0,0,0,0.001428709,4.06E-09,0,0,0,0.047422144,0.004426321,0.000778732,0,0.001390282,20.80290097,0,0,0,0,0,0,0,-0.120156161,0.279877283,0.047422144,0,1.20E-10,0.001390282,0.006197716,0.008025501,0,0,0.004426321,0.003264836,0.000987885,0.000987885,-0.060317572,-0.006548515,102.2081592,102.2081592,0.08325849,0,0,0.004426321,0.004426321,10.39376249,10.39376249,10.24228403,10.24228403,20.80290097,204.4276341,2.799991332,0.001227514,0.001227514,0.001227514,0,0,0.000987885,0,0.004426321,0.000987885,0.000987885,0.000987885,0.000987885,0,0,0,0
0.048972802,1.245725418,0,0,0,0.001656295,0.017663301,0,0,0,0.056421521,185.1865879,8.14E-08,0,6.680896194,0.048972802,0,0,0,0,0,0,0,-0.155959002,0.329592156,0.056421521,0,0.000527933,6.680896194,0.007354871,0.009452841,0,0,185.1865879,185.186176,185.1852872,185.1852872,-0.075455901,-0.00825791,92.33841024,92.33841024,185.1175332,0,0,185.1865879,185.1865879,7.312622419,7.312622419,0.732452001,0.732452001,3.048972802,0.474788726,3.359690813,6.680977636,6.680977636,6.680977636,0,0,185.1852872,0,185.1865879,185.1852872,185.1852872,185.1852872,185.1852872,0,0,0,0
20.80290097,1.4532647,0,0,0,0.001883881,4.06E-10,0,0,0,0.065420898,0.004426321,0.000778732,0,0.001390282,20.80290097,0,0,0,0,0,0,0,-0.191761844,0.379307028,0.065420898,0,1.20E-11,0.001390282,0.008512026,0.010880181,0,0,0.004426321,0.003264836,0.000987885,0.000987885,-0.09059423,-0.009967305,102.2081592,102.2081592,0.08325849,0,0,0.004426321,0.004426321,10.39376249,10.39376249,10.24228403,10.24228403,20.80290097,204.4276341,3.919390293,0.001227514,0.001227514,0.001227514,0,0,0.000987885,0,0.004426321,0.000987885,0.000987885,0.000987885,0.000987885,0,0,0,0
0.048972802,1.660803982,0,0,0,0.002111467,0.017663301,0,0,0,0.074420275,185.1865879,8.14E-09,0,6.680896194,0.048972802,0,0,0,0,0,0,0,-0.227564685,0.4290219,0.074420275,0,0.000527933,6.680896194,0.00966918,0.01230752,0,0,185.1865879,185.186176,185.1852872,185.1852872,-0.105732558,-0.011676701,92.33841024,92.33841024,185.1175332,0,0,185.1865879,185.1865879,7.312622419,7.312622419,0.732452001,0.732452001,4.048972802,0.474788726,4.479089774,6.680977636,6.680977636,6.680977636,0,0,185.1852872,0,185.1865879,185.1852872,185.1852872,185.1852872,185.1852872,0,0,0,0
20.80290097,1.868343263,0,0,0,0.002339053,4.06E-11,0,0,0,0.083419652,0.004426321,0.000778732,0,0.001390282,20.80290097,0,0,0,0,0,0,0,-0.263367526,0.478736773,0.083419652,0,1.20E-12,0.001390282,0.010826335,0.01373486,0,0,0.004426321,0.003264836,0.000987885,0.000987885,-0.120870887,-0.013386096,102.2081592,102.2081592,0.08325849,0,0,0.004426321,0.004426321,10.39376249,10.39376249,10.24228403,10.24228403,20.80290097,204.4276341,5.038789254,0.001227514,0.001227514,0.001227514,0,0,0.000987885,0,0.004426321,0.000987885,0.000987885,0.000987885,0.000987885,0,0,0,0
